segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription
REC115_SEG0011,REC115,SPK009,train,vad_v2_spk009,168.12,172.776,4.656,data/processed/segments/REC115/REC115_SEG0011.wav,reviewed,ma iḥeqq ɛlaḥsab ccariɛa ad tettwaxeǧeṣ ḍḍariba i qayṣar niɣ lla
REC115_SEG0012_PART01,REC115,SPK009,train,vad_v2_spk009,173.336,186.048,12.712,data/processed/segments/REC115/REC115_SEG0012_PART01.wav,reviewed,maca yasuɛ issen taḥraymect nsen uca inna mayemmi d ayi tettjarrabem kenniw a imnafqen seccnem ayi ijj n uqiyya n dinar n ḍḍariba x kuř azeǧif iwyen as dd
REC115_SEG0012_PART02,REC115,SPK009,train,vad_v2_spk009,186.048,198.76,12.712,data/processed/segments/REC115/REC115_SEG0012_PART02.wav,reviewed,ijj n dinar xenni inna asen wi yiřan taṣwirt a d tira ya nnan as n qayṣar xenni inna asen wcem i qayṣar min iǧan i qayṣar u i arebbi min iǧan i arebbi
REC115_SEG0013,REC115,SPK009,train,vad_v2_spk009,198.968,203.496,4.528,data/processed/segments/REC115/REC115_SEG0013.wav,reviewed,řami sřin man aya tbehten semḥen dayes uca ruḥen
REC115_SEG0014,REC115,SPK009,train,vad_v2_spk009,206.872,209.704,2.832,data/processed/segments/REC115/REC115_SEG0014.wav,reviewed,aseqsi n iṣaduqiyyen x tnukra
REC115_SEG0015_PART01,REC115,SPK009,train,vad_v2_spk009,211.0,221.584,10.584,data/processed/segments/REC115/REC115_SEG0015_PART01.wav,reviewed,deg wass nni usin dd ɣares iṣaduqiyyen qqaren as aqa war din bu tnukra uca sseqsan t nnan as a amseɣɣar musa aqa
REC115_SEG0015_PART02,REC115,SPK009,train,vad_v2_spk009,221.584,232.168,10.584,data/processed/segments/REC115/REC115_SEG0015_PART02.wav,reviewed,inna mařa immut ḥed war dd yejji bu tarwa ittxeṣṣa i umas ad imřec ak d temɣart nnes ad kides dd yejj aḥenjir i umas
REC115_SEG0016,REC115,SPK009,train,vad_v2_spk009,232.76,252.072,19.312,data/processed/segments/REC115/REC115_SEG0016.wav,reviewed,tuɣa ɣarneɣ sebɛa n wawmaten amezwaru imřec immut umi war dd yejji ca tarwa aqa ijja tamɣart nnes i umas ammu i immut uřa d wenni wiss tnayen d wiss třata ař wenni wiss sebɛa ɣar uneggaru nsen marra temmut temɣart
REC115_SEG0017,REC115,SPK009,train,vad_v2_spk009,252.856,260.104,7.248,data/processed/segments/REC115/REC115_SEG0017.wav,reviewed,i man wen zzaysen i ɣa tiři temɣart di tnukra minzi tuɣa tamɣart nsen marra
REC115_SEG0018,REC115,SPK009,train,vad_v2_spk009,261.08,270.376,9.296,data/processed/segments/REC115/REC115_SEG0018.wav,reviewed,yasuɛ yarra dd inna asen aqa kenniw tweddarem minzi war tessinem ca tira iqeddsen uřa d jjehd n arebbi
REC115_SEG0019_PART01,REC115,SPK009,train,vad_v2_spk009,270.712,285.12,14.408,data/processed/segments/REC115/REC115_SEG0019_PART01.wav,reviewed,minzi di tnukra war ttiwyen nitni timɣarin u timɣarin war ttiřint i yeryazen maca ad iřin am lmalakat n arebbi deg ujenna maca zi jjihet n tnukra
REC115_SEG0019_PART02,REC115,SPK009,train,vad_v2_spk009,285.12,299.528,14.408,data/processed/segments/REC115/REC115_SEG0019_PART02.wav,reviewed,jar imettinen ma war teɣrim ca min d awem inna arebbi i iqqaren aqa necc d arebbi n ibrahim arebbi n isḥaq arebbi n yaɛqub arebbi war iǧi d arebbi n imettinen maca n yinni iddaren
REC115_SEG0020,REC115,SPK009,train,vad_v2_spk009,299.704,304.552,4.848,data/processed/segments/REC115/REC115_SEG0020.wav,reviewed,řami sřin řɣaci man aya tbehten deg useřmed nnes
REC115_SEG0021,REC115,SPK009,train,vad_v2_spk009,308.504,310.344,1.84,data/processed/segments/REC115/REC115_SEG0021.wav,reviewed,tawṣeyyet tameqqrant
REC115_SEG0022_PART01,REC115,SPK009,train,vad_v2_spk009,312.568,327.104,14.536,data/processed/segments/REC115/REC115_SEG0022_PART01.wav,reviewed,řami sřin ifarisiyyen belli netta ibelleɛ aqemmum n iṣaduqiyyen munen jar asen ijjen zzaysen ijjen wenni issnen ccariɛa mliḥ isseqsa t ḥima ad t ijarreb a amseɣɣar man tawṣeyyet i iǧan d
REC115_SEG0022_PART02,REC115,SPK009,train,vad_v2_spk009,327.104,341.64,14.536,data/processed/segments/REC115/REC115_SEG0022_PART02.wav,reviewed,tameqqrant di ccariɛa inna as yasuɛ ad texsed sidi arebbi nnec s marra wuř nnec s marra řeɛmar nnec s marra jjehd nnec u s marra řeɛqeř nnec d ta d tawṣeyyet tameqqrant d tamezwarut
REC115_SEG0023,REC115,SPK009,train,vad_v2_spk009,342.008,354.568,12.56,data/processed/segments/REC115/REC115_SEG0023.wav,reviewed,tenni wiss tnayen tarwes dayes aqa nettat ad texsed jjar nnec amecnaw ixef nnec x tnayen n tweṣṣa ya tettwabna marra ccariɛa d inabiyyen
REC115_SEG0024,REC115,SPK009,train,vad_v2_spk009,357.656,361.192,3.536,data/processed/segments/REC115/REC115_SEG0024.wav,reviewed,yasuɛ isseqsa ifarisiyyen x mmis n dawud
REC115_SEG0025_PART01,REC115,SPK009,train,vad_v2_spk009,363.416,377.696,14.28,data/processed/segments/REC115/REC115_SEG0025_PART01.wav,reviewed,am tuɣa munen ifarisiyyen isseqsa ten yasuɛ inna min teqqarem x lmasiḥ umi igga mmis nnan as mmis n dawud inna asen mammec i ɣa yegg dawud ad as isemma zi arruḥ
REC115_SEG0025_PART02,REC115,SPK009,train,vad_v2_spk009,377.696,391.976,14.28,data/processed/segments/REC115/REC115_SEG0025_PART02.wav,reviewed,sidi am iqqar sidi inna i sidi inu qqim dd x ufusi inu ař ɣa ggeɣ řɛedyan nnec sadu iḍaren nnec mařa dawud iřaɣa as sidi mammec ɣa yiři d mmis
REC115_SEG0026,REC115,SPK009,train,vad_v2_spk009,392.568,401.032,8.464,data/processed/segments/REC115/REC115_SEG0026.wav,reviewed,uřa d ijjen war izemmar ad xas dd yarr u uřa d ijj war iqqim izeɛɛem ittseqsa t ca ɛad zeg wass nni
REC116_SEG0001,REC116,SPK009,train,vad_v2_spk009,2.264,6.568,4.304,data/processed/segments/REC116/REC116_SEG0001.wav,reviewed,awařen iqesḥen x imseřmaden n ccariɛa d ifarisiyyen
REC116_SEG0002_PART01,REC116,SPK009,train,vad_v2_spk009,8.632,19.984,11.352,data/processed/segments/REC116/REC116_SEG0002_PART01.wav,reviewed,řexdenni issiweř yasuɛ ak d řɣaci u ak d imeḥḍaren nnes inna imseřmaden n idlisen d ifarisiyyen ssɣimen simant nsen x řkursi n musa s uya marra
REC116_SEG0002_PART02,REC116,SPK009,train,vad_v2_spk009,19.984,31.336,11.352,data/processed/segments/REC116/REC116_SEG0002_PART02.wav,reviewed,min d awem qqaren maḥend ad dayes tcebbarem ggem t maca war tteggem ɛlaḥsab řexdayem nsen minzi nitni waxxa qqaren t war t tteggen maca
REC116_SEG0003,REC116,SPK009,train,vad_v2_spk009,31.928,42.12,10.192,data/processed/segments/REC116/REC116_SEG0003.wav,reviewed,ttceddan řeḥmeř iḍeqřen ssrusan ten x tɣardin n iwdan maca nitni s yixef nsen war xsen ad ten ssenhezzen uřa s yijj n uḍaḍ
REC116_SEG0004_PART01,REC116,SPK009,train,vad_v2_spk009,42.872,55.504,12.632,data/processed/segments/REC116/REC116_SEG0004_PART01.wav,reviewed,marra řexdayem nsen i itteggen tteggen tent ḥima ad ten ẓaren iwdan minzi nitni tteggen tiḥezzanin nsen n tẓaǧit d imiriwen uca ticrurin i iǧan
REC116_SEG0004_PART02,REC116,SPK009,train,vad_v2_spk009,55.504,68.136,12.632,data/processed/segments/REC116/REC116_SEG0004_PART02.wav,reviewed,ɣar ubeḥřuř n řkacni n tẓaǧit nsen ggin tent d timeqqranin nitni ttexsen imucan iṣebḥen ɣar řefruḥ u řekrasi iṣebḥen di temzidawin
REC116_SEG0005_PART01,REC116,SPK009,train,vad_v2_spk009,68.824,79.808,10.984,data/processed/segments/REC116/REC116_SEG0005_PART01.wav,reviewed,uřa d ssřam di řeswaq uca iɛjeb asen ad asen řaɣan iwdan a amseřmad inu maca kenniw war ttejjim ad awem řaɣan a amseřmad inu minzi
REC116_SEG0005_PART02,REC116,SPK009,train,vad_v2_spk009,79.808,90.792,10.984,data/processed/segments/REC116/REC116_SEG0005_PART02.wav,reviewed,amseřmad nwem d ijjen maca kenniw marra d awmaten war ttejjim ad awem řaɣan di temmurt a baba minzi babatwem i iǧan deg ijenwan d ijjen
REC116_SEG0006_PART01,REC116,SPK009,train,vad_v2_spk009,91.16,103.504,12.344,data/processed/segments/REC116/REC116_SEG0006_PART01.wav,reviewed,war ttejjim ad awem řaɣan imgewwaden minzi ijjen d wenni d amgewwad nwem aqa t d lmasiḥ maca ameqqran nwem ad yiři d amsexxar nwem wenni i ɣa issuɛ
REC116_SEG0006_PART02,REC116,SPK009,train,vad_v2_spk009,103.504,115.848,12.344,data/processed/segments/REC116/REC116_SEG0006_PART02.wav,reviewed,řan ixef nnes ad ittwassemẓi u wenni i ɣa issmeẓyen ixef nnes ad ittwassuɛřa uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen
REC116_SEG0007_PART01,REC116,SPK009,train,vad_v2_spk009,116.248,129.856,13.608,data/processed/segments/REC116/REC116_SEG0007_PART01.wav,reviewed,kenniw tettettem tudrin n tijjař am tettarem tiwhibin di ṭṭweɛ n tẓaǧatin nwem tizirarin s uyenni ad teksim řḥukm d ameqqran uct xawem a kenniw imseřmaden n idlisen
REC116_SEG0007_PART02,REC116,SPK009,train,vad_v2_spk009,129.856,143.464,13.608,data/processed/segments/REC116/REC116_SEG0007_PART02.wav,reviewed,d ifarisiyyen kenniw a imnafqen kenniw tettbellɛem tageldit n ijenwan i iwdan minzi kenniw simant nwem war tt tettidfem uca inni yarezzun ad dd adfen war ten tettejjim ad dd adfen
REC116_SEG0008_PART01,REC116,SPK009,train,vad_v2_spk009,144.024,154.08,10.056,data/processed/segments/REC116/REC116_SEG0008_PART01.wav,reviewed,uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen kenniw tekkem x řbarr u x řebḥar ḥima ad dd
REC116_SEG0008_PART02,REC116,SPK009,train,vad_v2_spk009,154.08,164.136,10.056,data/processed/segments/REC116/REC116_SEG0008_PART02.wav,reviewed,tarrem ijjen d amɛacar n ddin n wudayen u xmi i kidwem ɣa yiři tettarram t d mmis n jehennama d aɛeffan mahu x kenniw tnayen n tseqqar
REC116_SEG0009,REC116,SPK009,train,vad_v2_spk009,164.792,182.504,17.712,data/processed/segments/REC116/REC116_SEG0009.wav,reviewed,uct xawem a kenniw imgewwaden idarɣařen inni iqqaren wenni ijjuǧen ɣar zzawect tameqqrant aqa tajaǧit nnes war tessekkwi walu maca wenni i ɣa ijjuǧen s wureɣ i iǧan di zzawect tameqqrant aqa netta iqqen ɣar iřes nnes
REC116_SEG0010,REC116,SPK009,train,vad_v2_spk009,182.904,197.0,14.096,data/processed/segments/REC116/REC116_SEG0010.wav,reviewed,a ifɣař a idarɣařen min isekkwan ktar ureɣ niɣ zzawect tameqqrant tenni tessqeddes ureɣ uca ammu i teqqarem ɛawed wenni ijjuǧen ɣar uɛalṭar aqa tajaǧit nnes war tsekkwi walu
REC116_SEG0011_PART01,REC116,SPK009,train,vad_v2_spk009,197.304,211.232,13.928,data/processed/segments/REC116/REC116_SEG0011_PART01.wav,reviewed,maca wenni i ɣa ijjuǧen s tmewci i xas immarsen aqa netta iqqen ɣar iřes nnes a ifɣař a idarɣařen min isekkwan ktar tamewci niɣ aɛalṭar wenni iss
REC116_SEG0011_PART02,REC116,SPK009,train,vad_v2_spk009,211.232,225.16,13.928,data/processed/segments/REC116/REC116_SEG0011_PART02.wav,reviewed,qeddes tamewci s uya wi ɣa ijjaǧen xenni ɣar uɛalṭar aqa ijjuǧ ɣar uɛalṭar u ɣar marra min xas iǧan u wi ɣa ijjaǧen ɣar zzawect tameqqrant ijjuǧ ɣares u ɣar wenni dayes izeddɣen
REC116_SEG0012,REC116,SPK009,train,vad_v2_spk009,225.592,231.336,5.744,data/processed/segments/REC116/REC116_SEG0012.wav,reviewed,u wi ɣa ijjaǧen ɣar ujenna aqa ijjuǧ ɣar řɛarc n arebbi d wenni xas iqqimen
REC116_SEG0013_PART01,REC116,SPK009,train,vad_v2_spk009,232.344,244.192,11.848,data/processed/segments/REC116/REC116_SEG0013_PART01.wav,reviewed,uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen minzi kenniw tetticem taɛcart n nneɛnaɛ d ssanuǧ d řcemmum
REC116_SEG0013_PART02,REC116,SPK009,train,vad_v2_spk009,244.192,256.04,11.848,data/processed/segments/REC116/REC116_SEG0013_PART02.wav,reviewed,maca war d awem icqi min iǧan d ameqqran di ccariɛa aqa řḥukm d arreḥmet d l iman ina i ittxeṣṣa ad teggem inneɣni
REC116_SEG0014,REC116,SPK009,train,vad_v2_spk009,256.536,263.016,6.48,data/processed/segments/REC116/REC116_SEG0014.wav,reviewed,a imgewwaden idarɣařen inni ifarrnen tizit maca tessɣeǧayem ařɣem
REC116_SEG0015_PART01,REC116,SPK009,train,vad_v2_spk009,263.864,276.672,12.808,data/processed/segments/REC116/REC116_SEG0015_PART01.wav,reviewed,uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen minzi tessizdagem barra n aɣarraf d ṭṭebṣi maca ɣar daxeř t ccuren
REC116_SEG0015_PART02,REC116,SPK009,train,vad_v2_spk009,276.672,289.48,12.808,data/processed/segments/REC116/REC116_SEG0015_PART02.wav,reviewed,s tuccefra d min war iseggden a ifarisiyyen idarɣařen sizdegem amezwar daxeř n aɣarraf d ṭṭebṣi maḥend ad yiři izdig uřa min iǧan ɣar barra nsen
REC116_SEG0016_PART01,REC116,SPK009,train,vad_v2_spk009,289.944,303.872,13.928,data/processed/segments/REC116/REC116_SEG0016_PART01.wav,reviewed,uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen minzi teggim am yimeḍřan inni ittwajiyyaren ttbanen d iṣebḥanen ɣar barra maca ɣar daxeř aqa ccuren s
REC116_SEG0016_PART02,REC116,SPK009,train,vad_v2_spk009,303.872,317.8,13.928,data/processed/segments/REC116/REC116_SEG0016_PART02.wav,reviewed,iɣsan n řxecbat u s marra řexmej amenni kenniw ɛawed aqa teḍharem d imseggaden qibač i iwdan maca ɣar daxeř aqa teccurem s řmuɛṣiyyet u s nnifaq
REC116_SEG0017,REC116,SPK009,train,vad_v2_spk009,318.264,331.08,12.816,data/processed/segments/REC116/REC116_SEG0017.wav,reviewed,uct xawem a kenniw imseřmaden n idlisen d ifarisiyyen kenniw a imnafqen minzi tbennam imeḍřan n inabiyyen u tzewwqem řqubbat n imeḍřan n imseggaden
REC116_SEG0018_PART01,REC116,SPK009,train,vad_v2_spk009,331.544,345.552,14.008,data/processed/segments/REC116/REC116_SEG0018_PART01.wav,reviewed,teqqarem mři tuɣa neǧa deg wussan n řejdud nneɣ ad yiři war ncarrec deg usizzeř n idammen n inabiyyen s uya tcehhdem x yixef nwem belli kenniw d tarwa n yinni inɣin
REC116_SEG0018_PART02,REC116,SPK009,train,vad_v2_spk009,345.552,359.56,14.008,data/processed/segments/REC116/REC116_SEG0018_PART02.wav,reviewed,inabiyyen iwa kemmřem kenniw xenni uřa řeqyas n min ggin řejdud nwem a iřefsawen tarwa n ifiɣran mammec ɣa teggem ad tettwassnejmem zi řḥukm n tmessi n jehennama
REC116_SEG0019,REC116,SPK009,train,vad_v2_spk009,359.928,366.536,6.608,data/processed/segments/REC116/REC116_SEG0019.wav,reviewed,s uyenni xzarem necc ad ɣarwem dd ssekkeɣ inabiyyen d imiɣisen d imseřmaden n idlisen
REC116_SEG0020_PART01,REC116,SPK009,train,vad_v2_spk009,366.744,378.772,12.028,data/processed/segments/REC116/REC116_SEG0020_PART01.wav,reviewed,ca zzaysen ad ten tenɣem ca zzaysen ad ten tṣellbem u ca zzaysen ad ten thettkem s urekkuḍ di temzidawin nwem uca ad xasen taẓẓřem zi tendint
REC116_SEG0020_PART02,REC116,SPK009,train,vad_v2_spk009,378.772,390.8,12.028,data/processed/segments/REC116/REC116_SEG0020_PART02.wav,reviewed,ɣar tendint nneɣni ařami ad xawem iřin marra idammen iseggden i issizzřen x temmurt zeg idammen n habil amseggad ař idammen n zakariyya
REC116_SEG0021,REC116,SPK009,train,vad_v2_spk009,390.8,401.608,10.808,data/processed/segments/REC116/REC116_SEG0021.wav,reviewed,mmis n birixya i tenɣim jar zzawect tameqqrant d uɛalṭar s tidett necc ad awem iniɣ marra timesřayin a ad dd asent x jjiř a
REC116_SEG0023,REC116,SPK009,train,vad_v2_spk009,407.992,409.48,1.488,data/processed/segments/REC116/REC116_SEG0023.wav,reviewed,a urcalim
REC116_SEG0024_PART01,REC116,SPK009,train,vad_v2_spk009,409.72,424.511,14.791,data/processed/segments/REC116/REC116_SEG0024_PART01.wav,reviewed,a urcalim cem i ineqqen inabiyyen u yarejjmen inni d am dd ittwassekken mecḥař tuɣa xseɣ ad ssmuneɣ tarwa nnem amacnaw yict n tyaẓiḍt tegga ifiǧusen nnes sadu afriwen nnes
REC116_SEG0024_PART02,REC116,SPK009,train,vad_v2_spk009,424.511,439.301,14.791,data/processed/segments/REC116/REC116_SEG0024_PART02.wav,reviewed,maca kenniw tuɣa war tettexsem xzar taddart nwem ad tettwajj i cem d řxarbet minzi necc ad awem iniɣ kenniw war d ayi tẓarrem ař ɣa tinim damimuni wenni dd yusin s yisem n sidi
REC117_SEG0002,REC117,SPK009,train,vad_v2_spk009,5.912,19.208,13.296,data/processed/segments/REC117/REC117_SEG0002.wav,reviewed,xenni yuyar yasuɛ iffeɣ zi zzawect tameqqrant usin dd ɣares imeḥḍaren nnes hima ad asecnen řebniyyat n zzawect tameqqrant inna sen yasu3 ma wartezrim marra man aya
REC117_SEG0003_PART01,REC117,SPK009,train,vad_v2_spk009,19.544,30.112,10.568,data/processed/segments/REC117/REC117_SEG0003_PART01.wav,reviewed,s tidett necc ad awem iniɣ war da ittɣimi uřa d ijj n weẓru x weẓru nneɣni i war ittnehdim umi tuɣa yasuɛ iqqim x wedrar n zzitun usin dd
REC117_SEG0003_PART02,REC117,SPK009,train,vad_v2_spk009,30.112,40.68,10.568,data/processed/segments/REC117/REC117_SEG0003_PART02.wav,reviewed,imeḥḍaren nnes tuɣa ttemsawařan nnan as ini aneɣ meřmi i ɣa imsar aya u man řeɛřamet n twasit nnec u n qeṭṭu n ddunect
REC117_SEG0004,REC117,SPK009,train,vad_v2_spk009,41.176,53.256,12.08,data/processed/segments/REC117/REC117_SEG0004.wav,reviewed,yasuɛ yarra dd inna asen ḥḍam ixef nwem war kenniw ixeddeɛ ḥed minzi aṭṭas ad dd asen s yisem inu ad inin aqa necc d lmasiḥ uca ad xedɛen aṭṭas
REC117_SEG0005_PART01,REC117,SPK009,train,vad_v2_spk009,53.496,64.528,11.032,data/processed/segments/REC117/REC117_SEG0005_PART01.wav,reviewed,uca ad tesřem x garrat u x řexburat n imenɣan ɣarwem aqa ad teggʷedem minzi s uɣiř ad yiři man aya maca war ittiři ɛad d aneggar
REC117_SEG0005_PART02,REC117,SPK009,train,vad_v2_spk009,64.528,75.56,11.032,data/processed/segments/REC117/REC117_SEG0005_PART02.wav,reviewed,minzi řgens ad iɣewweɣ x ijj n řgens nneɣni u tageldit x tgeldit nneɣni ad yiři řaẓ d řehřacat yewɛaren d inhezzan n temmurt da d diha
REC117_SEG0006,REC117,SPK009,train,vad_v2_spk009,75.96,90.056,14.096,data/processed/segments/REC117/REC117_SEG0006.wav,reviewed,maca marra man aya d beddu n řewjeɛ n tarut xenni ad kenniw dd awyen ɣar řmeḥnet uca ad kenniw nɣen u marra řegnus ad kenniw carhen zi ssibbet n yisem inu
REC117_SEG0007,REC117,SPK009,train,vad_v2_spk009,90.328,106.408,16.08,data/processed/segments/REC117/REC117_SEG0007.wav,reviewed,řexdenni ad nqarḍen waṭṭas ad carhen ijjen wenneɣni uca ad sellmen ijjen wenneɣni ad kkaren waṭṭas n inabiyyen issxarriqen uca ad ɣwan aṭṭas s waṭṭas n řmuɛṣiyyet ad tudrus tayri n waṭṭas n iwdan
REC117_SEG0008,REC117,SPK009,train,vad_v2_spk009,106.584,120.744,14.16,data/processed/segments/REC117/REC117_SEG0008.wav,reviewed,maca wi ɣa iṣbaren ɣar uneggar aqa netta ad iddar řexbar a aṣebḥan n tgeldit ad zzayes barrḥen di ddunect marra d cchadet i marra řegnus uca řexdenni ad dd yas uneggar
REC117_SEG0009,REC117,SPK009,train,vad_v2_spk009,121.176,140.84,19.664,data/processed/segments/REC117/REC117_SEG0009.wav,reviewed,xmi ɣa tẓarem řeɛřamet n nnɛi n wareyyeb min xef issiweř unabi daniyal deg wemcan iqeddsen ejj wenni t i ɣa iɣaren ad iften řexdenni jjem inni iǧan di yahudiyya ad arewřen ɣar idurar wenni iǧan x tzeqqa war dd ihekkwi ca ḥima ad iksi ca zi taddart nnes
REC117_SEG0010,REC117,SPK009,train,vad_v2_spk009,141.208,152.008,10.8,data/processed/segments/REC117/REC117_SEG0010.wav,reviewed,u wenni iǧan deg iyyar war dd iddikkʷiř ca ḥima ad dd yawi arruḍ nnes uct x tinni iǧan s ddeyset d tinni issuṭṭuḍen deg wussan nni
REC117_SEG0011_PART01,REC117,SPK009,train,vad_v2_spk009,152.504,164.144,11.64,data/processed/segments/REC117/REC117_SEG0011_PART01.wav,reviewed,ẓaǧem ḥima war tettiři tarewřa nwem di řmecta niɣ di ssebt minzi řexdenni ad tiři řmeḥnet tameqqrant i war imsaren ɛemmarṣ zeg wami teǧa ddunect ař i řexxu u
REC117_SEG0011_PART02,REC117,SPK009,train,vad_v2_spk009,164.144,175.784,11.64,data/processed/segments/REC117/REC117_SEG0011_PART02.wav,reviewed,ɛemmarṣ war tettiři ɛad mři ussan nni war ttwassmeẓyen xenni war ittwassenjem uřa d ijj n bnadem maca ussan nni ad ttwassmeẓyen di ṭṭweɛ n yinni ittwafarzen
REC117_SEG0012,REC117,SPK009,train,vad_v2_spk009,176.12,190.216,14.096,data/processed/segments/REC117/REC117_SEG0012.wav,reviewed,mařa inna awem ḥed xzarem aqa da lmasiḥ niɣ aqa t diha war t ttimnem minzi ad iřin imasiḥen issxarriqen d inabiyyen issxarriqen ad ggen řeɛřamat mɣarent ḥima
REC117_SEG0013,REC117,SPK009,train,vad_v2_spk009,190.36,207.368,17.008,data/processed/segments/REC117/REC117_SEG0013.wav,reviewed,mři zemmaren ad ɣwan ɛawed inni ittwaxdaren xzarem aqa nniɣ awem t qbeř mařa nnan awem xzarem netta aqa t di řexřa war ttriḥem ca din niɣ xzarem netta aqa t daxeř i wexxam
REC117_SEG0014_PART01,REC117,SPK009,train,vad_v2_spk009,207.48,220.576,13.096,data/processed/segments/REC117/REC117_SEG0014_PART01.wav,reviewed,war tt ttimnem minzi am wajjaj i dd itteffɣen zi ccarq uca ittegg tafawt ař řɣarb ammu i ɣa tiři twasit n mmis n bnadem mani ɣa tiři arrimet
REC117_SEG0014_PART02,REC117,SPK009,train,vad_v2_spk009,220.576,233.672,13.096,data/processed/segments/REC117/REC117_SEG0014_PART02.wav,reviewed,diha ad munen inḍiwen řexdenni awarni řmeḥnet n wussan nni ad tbarcen tfuct u taziri war tettic ɛad ṭṭya nnes u itran ad dd wḍan zeg ujenna
REC117_SEG0015,REC117,SPK009,train,vad_v2_spk009,234.008,237.576,3.568,data/processed/segments/REC117/REC117_SEG0015.wav,reviewed,u ṣṣulaṭat n ijenwan ad ttwanhezzent
REC117_SEG0016,REC117,SPK009,train,vad_v2_spk009,238.424,253.032,14.608,data/processed/segments/REC117/REC117_SEG0016.wav,reviewed,xenni ad dd teḍhar řeɛřamet n mmis n bnadem deg ujenna u marra tiqebbař n temmurt ad wtent agejdur uca ad ẓarent mmis n bnadem yusa dd x iseynuten s jjehd u s izřan usebbeḥ
REC117_SEG0017,REC117,SPK009,train,vad_v2_spk009,253.848,257.64,3.792,data/processed/segments/REC117/REC117_SEG0017.wav,reviewed,etta ad issekk lmalakat nnes s ijjen rbuq imɣar
REC117_SEG0018_PART01,REC117,SPK009,train,vad_v2_spk009,257.912,271.072,13.16,data/processed/segments/REC117/REC117_SEG0018_PART01.wav,reviewed,uca ad dd ssmunent inni ittwafarzen zi arebɛa n iɣezdisen n usemmiḍ zi ṭṭarf aneggaru n ijenwan ař wenneɣni řemdem zeg umedya n wartu xmi ɣa dewřen řefruɛ
REC117_SEG0018_PART02,REC117,SPK009,train,vad_v2_spk009,271.072,284.232,13.16,data/processed/segments/REC117/REC117_SEG0018_PART02.wav,reviewed,nnes d iřeqqaɣen ad dd ssuffɣen tifray ad tessnem aqa anebdu yudes dd ammu ɛawed kenniw xmi ɣa tẓarem marra man aya ad tessnem aqa yudes dd ɣar tewwart
REC117_SEG0019,REC117,SPK009,train,vad_v2_spk009,284.696,290.856,6.16,data/processed/segments/REC117/REC117_SEG0019.wav,reviewed,s tidett necc ad awem iniɣ jjiř a war iɛeddu ař ɣa imsar man aya marra
REC117_SEG0020,REC117,SPK009,train,vad_v2_spk009,291.736,297.224,5.488,data/processed/segments/REC117/REC117_SEG0020.wav,reviewed,ajenna d temmurt ad ɛdun maca awařen inu war ɛeddun ɛemmarṣ
REC117_SEG0022,REC117,SPK009,train,vad_v2_spk009,305.24,315.24,10.0,data/processed/segments/REC117/REC117_SEG0022.wav,reviewed,maca xwa ssenni niɣ x tsaɛɛet nni war xas issin uřa d ijj uřa d lmalakat n ijenwan mɣir tbabat weḥḥdes
REC117_SEG0023_PART01,REC117,SPK009,train,vad_v2_spk009,315.832,329.76,13.928,data/processed/segments/REC117/REC117_SEG0023_PART01.wav,reviewed,am mammec tuɣa iǧa deg wussan n nuḥ ammu i ɣa tiři ɣar twasit n mmis n bnadem minzi am mammec ten tuɣa deg wussan qbeř ṭṭufan ttetten sessen meǧcen u ssme
REC117_SEG0023_PART02,REC117,SPK009,train,vad_v2_spk009,329.76,343.688,13.928,data/processed/segments/REC117/REC117_SEG0023_PART02.wav,reviewed,ǧacen ař ass i di yudef nuḥ ɣar uɣarrabu uca war ucin walu ařami dd yusa ṭṭufan imḥa i ten marra ammu i ɣa tiři ɣar twasit n mmis n bnadem
REC117_SEG0024_PART01,REC117,SPK009,train,vad_v2_spk009,343.96,353.968,10.008,data/processed/segments/REC117/REC117_SEG0024_PART01.wav,reviewed,di řweqt nni ad iřin tnayen deg iyyar ijjen ad t ksin u wenneɣni ad t jjen tnayen n temɣarin ad ḥaryent s tsirt
REC117_SEG0024_PART02,REC117,SPK009,train,vad_v2_spk009,353.968,363.976,10.008,data/processed/segments/REC117/REC117_SEG0024_PART02.wav,reviewed,icten ad tt ksin u tenneɣni ad tt jjen s uya ḥḍam minzi war tessinem ca di man tasaɛɛet i dd ɣa yas siditwem
REC117_SEG0025_PART01,REC117,SPK009,train,vad_v2_spk009,364.632,375.872,11.24,data/processed/segments/REC117/REC117_SEG0025_PART01.wav,reviewed,maca ssnem aya mařa bab n taddart issen di man ḥeṭṭu n ǧiřet i dd ɣa yas uceffar iři iqqim iḥeṭṭa war t ittejji
REC117_SEG0025_PART02,REC117,SPK009,train,vad_v2_spk009,375.872,387.112,11.24,data/processed/segments/REC117/REC117_SEG0025_PART02.wav,reviewed,ad yadef ɣar taddart nnes s uyenni iřim twejdem minzi mmis n bnadem ad dd yas deg ict n tsaɛɛet war tt tettrijim
